248496.688,264794.781,742448.375,742514.062,742174.500,323554.750,239914.344,146425.656,-0.152,0.995,-0.322,-8.392,-2.930,-0.977,86.667,89.000,1.000
248057.609,264221.156,741411.250,741476.938,741138.188,322267.094,238897.062,146182.656,-0.154,0.988,-0.318,-9.064,-3.937,-0.641,86.667,90.000,1.000
247933.156,264223.375,740407.000,740472.500,740134.125,321409.969,238327.453,146098.875,-0.162,0.983,-0.319,-10.010,-4.669,-0.427,86.667,91.000,1.000
247817.734,264284.625,739437.750,739503.125,739165.312,320718.594,237923.062,146040.406,-0.162,0.972,-0.317,-10.437,-5.707,-0.214,86.667,92.000,1.000
247376.688,263772.781,738508.938,738574.188,738236.688,319684.938,237144.781,145809.281,-0.164,0.965,-0.322,-10.895,-6.531,0.244,86.667,93.000,1.000
246753.078,262869.312,737630.500,737695.750,737358.875,318337.031,236012.438,145473.109,-0.158,0.963,-0.322,-10.864,-7.690,0.519,86.667,94.000,1.000
246361.750,262317.406,736788.750,736854.188,736518.000,317161.000,235055.781,145254.062,-0.158,0.954,-0.325,-10.864,-8.453,0.977,86.667,95.000,1.000
246298.266,262375.594,735974.375,736040.125,735704.188,316421.312,234572.359,145206.594,-0.154,0.953,-0.323,-10.284,-9.216,1.404,86.667,96.000,1.000
246231.391,262479.312,735188.688,735254.062,734918.625,315836.688,234248.797,145178.156,-0.150,0.943,-0.317,-9.949,-9.918,2.014,86.667,97.000,1.000
245847.203,262022.094,734434.000,734498.625,734163.750,314920.344,233551.422,144978.609,-0.144,0.941,-0.309,-9.644,-10.498,2.594,86.667,98.000,1.000
245276.250,261167.984,733723.875,733788.375,733454.375,313688.781,232505.000,144677.844,-0.138,0.933,-0.309,-9.399,-11.047,3.296,86.667,99.000,1.000
244942.594,260688.312,733046.500,733111.250,732777.312,312622.594,231633.906,144492.234,-0.128,0.926,-0.311,-8.972,-11.444,3.815,86.667,100.000,1.000
244936.594,260805.359,732387.375,732452.188,732118.750,311999.438,231232.469,144483.828,-0.125,0.912,-0.311,-8.423,-11.749,4.517,86.667,101.000,1.000
244913.266,260936.609,731747.938,731812.938,731479.438,311506.969,230976.672,144468.719,-0.110,0.900,-0.311,-7.965,-11.597,4.974,86.667,102.000,1.000
244556.172,260486.438,731136.312,731201.250,730868.125,310661.375,230356.469,144292.672,-0.099,0.897,-0.312,-7.111,-11.688,5.310,86.667,103.000,1.000
244025.359,259670.953,730561.188,730626.250,730294.000,309489.781,229358.688,144026.688,-0.090,0.892,-0.314,-6.470,-11.414,5.920,86.667,104.000,1.000
243720.125,259222.844,730009.188,730073.625,729742.500,308497.094,228523.797,143849.844,-0.082,0.890,-0.312,-5.615,-10.925,6.592,86.667,105.000,1.000
243736.672,259354.016,729476.562,729541.188,729210.125,307932.844,228145.250,143844.922,-0.079,0.888,-0.323,-5.035,-10.254,7.202,86.667,106.000,1.000
243739.438,259526.922,728948.375,729012.812,728681.500,307479.469,227887.219,143830.438,-0.066,0.887,-0.323,-3.815,-9.705,7.599,86.667,107.000,1.000
243448.422,259160.531,728450.188,728514.625,728183.688,306735.500,227296.859,143678.359,-0.060,0.875,-0.325,-3.143,-8.911,8.179,86.667,108.000,1.000
242994.594,258433.562,727985.438,728050.000,727719.625,305686.594,226352.109,143438.125,-0.052,0.863,-0.327,-1.984,-7.935,8.728,86.667,109.000,1.000
242763.922,258081.297,727537.188,727601.625,727271.375,304815.594,225591.516,143302.219,-0.048,0.861,-0.329,-0.366,-6.989,9.155,86.667,110.000,1.000
242854.312,258310.453,727094.062,727158.062,726828.438,304373.094,225296.297,143327.703,-0.047,0.874,-0.331,1.099,-5.524,9.705,86.667,111.000,1.000
242934.953,258591.281,726662.375,726727.062,726396.938,304093.625,225190.703,143363.016,-0.051,0.897,-0.331,3.113,-4.395,10.101,86.667,112.000,1.000
242683.000,258299.094,726253.625,726317.812,725988.062,303486.531,224749.578,143243.391,-0.055,0.922,-0.322,4.425,-3.387,10.162,86.667,113.000,1.000
242244.375,257619.156,725867.500,725931.438,725602.188,302544.562,223954.562,143011.922,-0.058,0.946,-0.308,4.974,-2.472,10.315,86.667,114.000,1.000
242059.656,257327.688,725503.938,725567.938,725238.938,301798.625,223373.953,142913.844,-0.065,0.961,-0.296,4.791,-1.617,10.529,86.667,115.000,1.000
242194.219,257620.312,725146.562,725210.938,724881.938,301491.594,223273.375,142986.344,-0.070,0.981,-0.283,4.211,-0.946,10.681,86.667,116.000,1.000
242305.969,257940.484,724791.562,724855.750,724527.000,301309.312,223320.141,143058.234,-0.078,0.992,-0.276,3.143,-0.519,10.681,86.667,117.000,1.000
242077.547,257671.188,724455.312,724519.312,724190.938,300781.625,222996.484,142955.859,-0.084,1.000,-0.270,1.495,-0.061,10.712,86.667,118.000,1.000
241653.750,256995.984,724142.375,724206.500,723878.188,299900.000,222312.875,142747.281,-0.088,0.998,-0.266,-0.183,0.031,10.712,86.667,119.000,1.000
241482.172,256716.406,723848.562,723912.438,723584.375,299172.938,221845.719,142665.734,-0.092,0.989,-0.263,-1.953,0.092,10.712,86.667,120.000,1.000
241611.547,256997.781,723553.375,723617.125,723289.312,298889.781,221789.047,142729.750,-0.092,0.970,-0.264,-3.693,0.000,10.864,86.667,121.000,1.000
241731.531,257311.156,723262.000,723326.000,722998.688,298764.688,221850.375,142811.469,-0.094,0.948,-0.264,-5.157,0.000,10.986,86.667,122.000,1.000
241512.938,257040.422,722985.625,723049.562,722722.562,298287.344,221528.422,142726.891,-0.093,0.924,-0.274,-6.256,-0.061,10.986,86.667,123.000,1.000
241099.156,256371.219,722727.875,722791.438,722464.625,297452.906,220812.453,142518.484,-0.099,0.912,-0.282,-6.866,-0.061,10.559,86.667,124.000,1.000
240919.719,256070.188,722481.312,722544.375,722217.875,296783.719,220276.719,142416.734,-0.098,0.905,-0.287,-6.714,-0.397,10.284,86.667,125.000,1.000
